API10,Continous Injected (bbl),Cyclic Injected (bbl),Days Well Injected,Days Well Produced,Field Name,Gas Produced (Mcf),Latitude,Lease Name,Longitude,Month,Oil Produced (bbl),Operator Name,Pool Code,Range,Section,Spud,Total Steam Injected (bbl),Township,Water Injected (bbl),Water Produced (bbl),Well,Well Type Inj,Well Type Prod
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1994-06-01,467.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,766.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1994-05-01,790.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,752.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1994-04-01,899.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,734.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1994-03-01,804.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,980.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1994-02-01,1101.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,569.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1994-01-01,1047.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,685.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-12-01,877.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,783.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-11-01,1087.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1313.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-10-01,839.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1386.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-09-01,1017.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1351.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-08-01,980.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1099.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-07-01,641.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1169.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-06-01,904.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1206.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-05-01,926.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1271.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-04-01,963.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1156.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-03-01,1042.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1544.0,38-15,,OG
0402900956,0.0,0.0,0.0,27.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-02-01,994.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1252.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1993-01-01,1198.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,928.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-12-01,1162.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,2364.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-11-01,996.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1646.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-10-01,1505.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1667.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-09-01,1392.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1847.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-08-01,2572.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,2541.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-07-01,2447.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,2594.0,38-15,,OG
0402900956,0.0,0.0,0.0,24.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-06-01,51.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,3187.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-05-01,43.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,251.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-04-01,52.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,240.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-03-01,29.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,263.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-02-01,24.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,263.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1992-01-01,363.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,2170.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-12-01,426.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,2536.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-11-01,506.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,4046.0,38-15,,OG
0402900956,0.0,4095.0,6.0,13.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-10-01,189.0,California Resources Production Corporation,05,29E,15,1977-08-01,4095.0,29S,0.0,1186.0,38-15,SC,OG
0402900956,0.0,0.0,0.0,25.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-09-01,469.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1013.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-08-01,459.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,3168.0,38-15,,OG
0402900956,0.0,0.0,0.0,20.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-07-01,140.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,2997.0,38-15,,OG
0402900956,0.0,2487.0,3.0,17.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-06-01,12.0,California Resources Production Corporation,05,29E,15,1977-08-01,2487.0,29S,0.0,23.0,38-15,SC,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-05-01,23.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,43.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-04-01,23.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,43.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-03-01,28.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,48.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-02-01,30.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,31.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1991-01-01,39.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,32.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-12-01,23.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,29.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-11-01,35.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,25.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-10-01,47.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,30.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-09-01,144.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,118.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-08-01,46.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,30.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-07-01,50.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,28.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-06-01,59.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,25.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-05-01,60.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,514.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-04-01,70.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,605.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-03-01,59.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,587.0,38-15,,OG
0402900956,0.0,0.0,0.0,27.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-02-01,61.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,548.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1990-01-01,82.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,527.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-12-01,37.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,537.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-11-01,39.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,575.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-10-01,52.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,750.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-09-01,37.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,737.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-08-01,76.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,621.0,38-15,,OG
0402900956,0.0,0.0,0.0,26.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-07-01,41.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,649.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-06-01,64.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,445.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-05-01,26.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,415.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-04-01,119.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,484.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-03-01,246.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,427.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-02-01,79.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,466.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1989-01-01,76.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,500.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-12-01,127.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,550.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-11-01,150.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,300.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-10-01,180.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,390.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-09-01,180.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,390.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-08-01,180.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,390.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-07-01,180.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,390.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-06-01,168.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,364.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-05-01,168.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,364.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-03-01,168.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,364.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-02-01,168.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,364.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1988-01-01,180.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,390.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-12-01,196.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,364.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-11-01,232.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,377.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-10-01,124.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,186.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-09-01,121.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,180.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-08-01,125.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,186.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-07-01,125.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,186.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-06-01,121.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,180.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-05-01,124.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,186.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-04-01,116.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,174.0,38-15,,OG
0402900956,0.0,0.0,0.0,27.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1987-03-01,228.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1200.0,38-15,,OG
0402900956,0.0,0.0,0.0,19.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1986-06-01,247.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,3857.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1986-05-01,209.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,8448.0,38-15,,OG
0402900956,0.0,0.0,0.0,1.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1986-04-01,41.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,206.0,38-15,,OG
0402900956,0.0,0.0,0.0,4.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1986-03-01,50.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1922.0,38-15,,OG
0402900956,0.0,0.0,0.0,23.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1986-02-01,375.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,13384.0,38-15,,OG
0402900956,0.0,0.0,0.0,23.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1986-01-01,414.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,11802.0,38-15,,OG
0402900956,0.0,0.0,0.0,22.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-12-01,283.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,15330.0,38-15,,OG
0402900956,0.0,0.0,0.0,22.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-11-01,360.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,22893.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-10-01,504.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,26441.0,38-15,,OG
0402900956,0.0,0.0,0.0,23.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-09-01,300.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,184.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-08-01,342.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,62.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-07-01,410.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,155.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-06-01,510.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,0.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-05-01,609.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,124.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-04-01,524.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,400.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-03-01,600.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,800.0,38-15,,OG
0402900956,0.0,0.0,0.0,15.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-02-01,300.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,800.0,38-15,,OG
0402900956,0.0,0.0,0.0,18.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1985-01-01,217.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,953.0,38-15,,OG
0402900956,0.0,0.0,0.0,13.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1984-12-01,302.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,461.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1984-11-01,675.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,992.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1984-10-01,579.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,850.0,38-15,,OG
0402900956,0.0,0.0,0.0,21.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1984-09-01,850.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,980.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1984-08-01,830.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,834.0,38-15,,OG
0402900956,0.0,0.0,0.0,21.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1984-07-01,832.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,300.0,38-15,,OG
0402900956,0.0,0.0,0.0,27.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1984-06-01,1350.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,1890.0,38-15,,OG
0402900956,0.0,0.0,0.0,23.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1984-05-01,1421.0,California Resources Production Corporation,05,29E,15,1977-08-01,0.0,29S,0.0,213.0,38-15,,OG
0402900956,0.0,0.0,0.0,6.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1982-04-01,20.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,2682.0,38-15,,OG
0402900956,0.0,0.0,0.0,11.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1982-03-01,37.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,4000.0,38-15,,OG
0402900956,0.0,0.0,0.0,15.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1982-02-01,57.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,6705.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1982-01-01,92.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,276.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1981-12-01,84.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,284.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1981-10-01,23.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,2277.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1981-09-01,113.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,11187.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1981-08-01,61.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,6039.0,38-15,,OG
0402900956,0.0,0.0,0.0,30.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1981-06-01,93.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,9207.0,38-15,,OG
0402900956,0.0,0.0,0.0,31.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1981-05-01,115.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,11385.0,38-15,,OG
0402900956,0.0,0.0,0.0,29.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1981-04-01,89.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,88911.0,38-15,,OG
0402900956,0.0,0.0,0.0,28.0,Ant Hill,0.0,35.398819,Southern Pacific,-118.856006,1981-03-01,64.0,California Resources Production Corporation,10,29E,15,1977-08-01,0.0,29S,0.0,63936.0,38-15,,OG
