District #,Formatted API #,Operator Name,Operator Code,Field Name,Field Code,API #,Lease Name,Well #,Well Status,Pool WellTypes,Section,Township,Range,Base Meridian,Area Code,Area Name,Latitude,Longitude,GISSourceCode,DatumCode,BLMWell,DryHole,Directional,Hydraulically Fractured,SPUD Date,Completion Date,Abandoned Date
5,019-01219,Aera Energy LLC,A0610,Coalinga,150,01901219,nan,175,P,OG,29,19S,15E,MD,0,Any Area,36.244710085,-120.358308651,opr,83,N,N,N, ,,,
5,019-01220,Aera Energy LLC,A0610,Coalinga,150,01901220,nan,176,P,OG,29,19S,15E,MD,0,Any Area,36.242861134,-120.358513648,opr,83,N,N,N, ,,,
5,019-01221,Aera Energy LLC,A0610,Coalinga,150,01901221,nan,182,I,OG,29,19S,15E,MD,0,Any Area,36.249057954,-120.356186573,gps,83,N,N,N, ,1957-08-14,1957-08-26,
5,019-01222,Aera Energy LLC,A0610,Coalinga,150,01901222,nan,183,I,OG,29,19S,15E,MD,0,Any Area,36.248480969,-120.356184568,gps,83,N,N,N, ,,,
5,019-01223,Aera Energy LLC,A0610,Coalinga,150,01901223,nan,184,P,OG,29,19S,15E,MD,0,Any Area,36.246595017,-120.356181554,gps,83,N,N,N, ,1952-06-21,1952-07-04,2001-09-19
5,019-01224,Aera Energy LLC,A0610,Coalinga,150,01901224,nan,185,P,OG,29,19S,15E,MD,0,Any Area,36.244746064,-120.356172539,opr,83,N,N,N, ,,,
5,019-01225,Aera Energy LLC,A0610,Coalinga,150,01901225,nan,186,P,OG,29,19S,15E,MD,0,Any Area,36.243001107,-120.35606852,gps,83,N,N,N, ,1943-06-30,1943-07-09,2001-09-13
5,019-01226,Aera Energy LLC,A0610,Coalinga,150,01901226,nan,237,P,OG,29,19S,15E,MD,0,Any Area,36.240553271,-120.366715062,opr,83,N,N,N, ,,,
5,019-01227,Aera Energy LLC,A0610,Coalinga,150,01901227,nan,243,A,"OB, OG",29,19S,15E,MD,0,Any Area,36.24752309,-120.366402098,gps,83,N,N,N, ,,,
5,019-01228,Aera Energy LLC,A0610,Coalinga,150,01901228,nan,244,A,OG,29,19S,15E,MD,0,Any Area,36.245564116,-120.363853949,gps,83,N,N,N, ,,,
5,019-01229,Aera Energy LLC,A0610,Coalinga,150,01901229,nan,247,A,"OB, OG",29,19S,15E,MD,0,Any Area,36.240229252,-120.363894911,gps,83,N,N,N, ,,,
5,019-01230,Aera Energy LLC,A0610,Coalinga,150,01901230,nan,248,P,OG,29,19S,15E,MD,0,Any Area,36.238659286,-120.363188862,opr,83,N,N,N, ,,,
5,019-01231,Aera Energy LLC,A0610,Coalinga,150,01901231,nan,255,P,OG,29,19S,15E,MD,0,Any Area,36.244429136,-120.362949893,opr,83,N,N,N, ,,,
5,019-01232,Aera Energy LLC,A0610,Coalinga,150,01901232,nan,256,P,OG,29,19S,15E,MD,0,Any Area,36.242048186,-120.361822816,gps,83,N,N,N, ,,,
5,019-01233,Aera Energy LLC,A0610,Coalinga,150,01901233,nan,257,P,OG,29,19S,15E,MD,0,Any Area,36.240421228,-120.361799802,gps,83,N,N,N, ,,,
5,019-01234,Aera Energy LLC,A0610,Coalinga,150,01901234,nan,258,I,OG,29,19S,15E,MD,0,Any Area,36.238684273,-120.361908795,gps,83,N,N,N, ,,,
5,019-01235,Aera Energy LLC,A0610,Coalinga,150,01901235,nan,261,P,OG,29,19S,15E,MD,0,Any Area,36.250283963,-120.359797779,gps,83,N,N,N, ,,,
5,019-01236,Aera Energy LLC,A0610,Coalinga,150,01901236,nan,266,P,OG,29,19S,15E,MD,0,Any Area,36.241328175,-120.358676644,gps,83,N,N,N, ,,,
5,019-01237,Aera Energy LLC,A0610,Coalinga,150,01901237,nan,267,P,OG,29,19S,15E,MD,0,Any Area,36.240159209,-120.359199663,gps,83,N,N,N, ,,,
5,019-01238,Aera Energy LLC,A0610,Coalinga,150,01901238,nan,268,P,OG,29,19S,15E,MD,0,Any Area,36.238813245,-120.359301658,gps,83,N,N,N, ,,,
5,019-01239,Aera Energy LLC,A0610,Coalinga,150,01901239,nan,271,P,OG,29,19S,15E,MD,0,Any Area,36.250094955,-120.358819722,gps,83,N,N,N, ,1962-05-04,1962-05-24,2001-08-29
5,019-01240,Aera Energy LLC,A0610,Coalinga,150,01901240,nan,272,P,OG,29,19S,15E,MD,0,Any Area,36.249305966,-120.358113676,gps,83,N,N,N, ,1959-11-30,1959-12-03,2001-08-24
5,019-01241,Aera Energy LLC,A0610,Coalinga,150,01901241,nan,276,P,OG,29,19S,15E,MD,0,Any Area,36.241838147,-120.357110566,gps,83,N,N,N, ,,,
5,019-01242,Aera Energy LLC,A0610,Coalinga,150,01901242,nan,277,P,OG,29,19S,15E,MD,0,Any Area,36.239914195,-120.357030547,gps,83,N,N,N, ,,,
5,019-01243,Aera Energy LLC,A0610,Coalinga,150,01901243,nan,281,P,OG,29,19S,15E,MD,0,Any Area,36.249682942,-120.356576598,gps,83,N,N,N, ,1962-03-05,1962-03-08,2001-08-24
5,019-01244,Aera Energy LLC,A0610,Coalinga,150,01901244,nan,282,P,OG,29,19S,15E,MD,0,Any Area,36.249274959,-120.35723663,gps,83,N,N,N, ,1961-03-06,1961-03-13,2001-08-02
5,019-01245,Aera Energy LLC,A0610,Coalinga,150,01901245,nan,288,P,OG,29,19S,15E,MD,0,Any Area,36.2392912,-120.355933484,gps,83,N,N,N, ,,,
5,019-01246,Aera Energy LLC,A0610,Coalinga,150,01901246,nan,289,P,OG,29,19S,15E,MD,0,Any Area,36.238885211,-120.355993485,gps,83,N,N,N, ,1962-07-05,1962-07-19,2001-10-13
5,019-01247,Aera Energy LLC,A0610,Coalinga,150,01901247,nan,512H,P,OG,29,19S,15E,MD,0,Any Area,36.245894071,-120.360042751,gps,83,N,N,N, ,1964-03-30,1964-04-24,2006-07-12
5,019-01248,Aera Energy LLC,A0610,Coalinga,150,01901248,nan,533,P,OG,29,19S,15E,MD,0,Any Area,36.247539108,-120.368397203,opr,83,N,N,N, ,,,
5,019-01249,Aera Energy LLC,A0610,Coalinga,150,01901249,nan,745,I,"OG, SC",29,19S,15E,MD,0,Any Area,36.244899145,-120.365188014,gps,83,N,N,N, ,,,
5,019-01250,Aera Energy LLC,A0610,Coalinga,150,01901250,nan,746,I,"OG, SC",29,19S,15E,MD,0,Any Area,36.242708204,-120.365485013,gps,83,N,N,N, ,,,
5,019-01251,Aera Energy LLC,A0610,Coalinga,150,01901251,nan,754,P,"OG, SF",29,19S,15E,MD,0,Any Area,36.246649077,-120.362717898,opr,83,N,N,N, ,1966-01-22,1966-01-31,1988-09-06
5,019-01253,Aera Energy LLC,A0610,Coalinga,150,01901253,nan,1,P,OG,30,19S,15E,MD,0,Any Area,36.252501072,-120.373678569,gps,83,N,N,N, ,1929-03-28,1929-05-15,1978-04-27
5,019-01254,Aera Energy LLC,A0610,Coalinga,150,01901254,nan,2,P,OG,30,19S,15E,MD,0,Any Area,36.251410085,-120.373956553,gps,83,N,N,N, ,1929-07-04,1929-08-28,1978-06-21
5,019-01255,Aera Energy LLC,A0610,Coalinga,150,01901255,nan,3,P,OG,30,19S,15E,MD,0,Any Area,36.239915368,-120.375113499,opr,83,N,N,N, ,,,
5,019-01256,Aera Energy LLC,A0610,Coalinga,150,01901256,nan,4,P,OG,30,19S,15E,MD,0,Any Area,36.252400088,-120.375217647,gps,83,N,N,N, ,,,
5,019-01257,Aera Energy LLC,A0610,Coalinga,150,01901257,nan,5,P,OG,30,19S,15E,MD,0,Any Area,36.240934341,-120.375097506,opr,83,N,N,N, ,,,
5,019-01258,Aera Energy LLC,A0610,Coalinga,150,01901258,nan,6,P,OG,30,19S,15E,MD,0,Any Area,36.238841396,-120.375146493,gps,83,N,N,N, ,,,
5,019-01259,Aera Energy LLC,A0610,Coalinga,150,01901259,nan,7,P,OG,30,19S,15E,MD,0,Any Area,36.239957354,-120.37378943,gps,83,N,N,N, ,,,
5,019-01260,Aera Energy LLC,A0610,Coalinga,150,01901260,nan,8,P,OG,30,19S,15E,MD,0,Any Area,36.240988327,-120.373776437,opr,83,N,N,N, ,,,
5,019-01261,Aera Energy LLC,A0610,Coalinga,150,01901261,nan,9,P,OG,30,19S,15E,MD,0,Any Area,36.238853382,-120.373785421,gps,83,N,N,N, ,1941-07-30,1941-09-15,1980-12-26
5,019-01262,Aera Energy LLC,A0610,Coalinga,150,01901262,nan,10,P,OG,30,19S,15E,MD,0,Any Area,36.242107299,-120.373823447,gps,83,N,N,N, ,,,
5,019-01263,Aera Energy LLC,A0610,Coalinga,150,01901263,nan,11,P,OG,30,19S,15E,MD,0,Any Area,36.242137311,-120.375172519,gps,83,N,N,N, ,1943-10-05,1944-02-15,1979-04-24
5,019-01264,Aera Energy LLC,A0610,Coalinga,150,01901264,nan,12,P,OG,30,19S,15E,MD,0,Any Area,36.24322527,-120.373781454,opr,83,N,N,N, ,1945-02-24,1945-04-02,1979-02-16
5,019-01265,Aera Energy LLC,A0610,Coalinga,150,01901265,nan,13,P,OG,30,19S,15E,MD,0,Any Area,36.243235282,-120.375154526,gps,83,N,N,N, ,1945-09-17,1945-10-23,1979-04-19
5,019-01266,Aera Energy LLC,A0610,Coalinga,150,01901266,nan,14,P,OG,30,19S,15E,MD,0,Any Area,36.244179246,-120.373900467,opr,83,N,N,N, ,,,
5,019-01267,Aera Energy LLC,A0610,Coalinga,150,01901267,nan,15,P,OG,30,19S,15E,MD,0,Any Area,36.245325216,-120.373853473,opr,83,N,N,N, ,1948-09-27,1948-10-07,1978-12-19
5,019-01268,Aera Energy LLC,A0610,Coalinga,150,01901268,nan,16,P,OG,30,19S,15E,MD,0,Any Area,36.24476923,-120.373774465,opr,83,N,N,N, ,,,
5,019-01269,Aera Energy LLC,A0610,Coalinga,150,01901269,nan,17,P,OG,30,19S,15E,MD,0,Any Area,36.241626326,-120.375381526,opr,83,N,N,N, ,,,
5,019-01270,Aera Energy LLC,A0610,Coalinga,150,01901270,nan,18,P,OG,30,19S,15E,MD,0,Any Area,36.239430367,-120.373749424,opr,83,N,N,N, ,,,
5,019-01271,Aera Energy LLC,A0610,Coalinga,150,01901271,nan,19,P,OG,30,19S,15E,MD,0,Any Area,36.238816391,-120.374619465,opr,83,N,N,N, ,,,
5,019-01272,Aera Energy LLC,A0610,Coalinga,150,01901272,nan,20,P,OG,30,19S,15E,MD,0,Any Area,36.238729382,-120.373421401,gps,83,N,N,N, ,,,
5,019-01273,Aera Energy LLC,A0610,Coalinga,150,01901273,nan,21,P,OG,30,19S,15E,MD,0,Any Area,36.240381343,-120.373766432,opr,83,N,N,N, ,,,
5,019-01274,Aera Energy LLC,A0610,Coalinga,150,01901274,nan,22,P,OG,30,19S,15E,MD,0,Any Area,36.242345292,-120.373766446,opr,83,N,N,N, ,1950-10-08,1950-10-20,1979-02-16
5,019-01275,Aera Energy LLC,A0610,Coalinga,150,01901275,nan,23,P,OG,30,19S,15E,MD,0,Any Area,36.241440315,-120.373695436,gps,83,N,N,N, ,,,
5,019-01276,Aera Energy LLC,A0610,Coalinga,150,01901276,nan,24,P,OG,30,19S,15E,MD,0,Any Area,36.238820415,-120.377118597,gps,83,N,N,N, ,1951-10-09,1951-10-15,1980-06-30
5,019-01277,Aera Energy LLC,A0610,Coalinga,150,01901277,nan,25,P,OG,30,19S,15E,MD,0,Any Area,36.238886402,-120.375904533,gps,83,N,N,N, ,1951-10-17,1951-10-27,1980-06-27
5,019-01278,Aera Energy LLC,A0610,Coalinga,150,01901278,nan,26,P,OG,30,19S,15E,MD,0,Any Area,36.239874364,-120.374638474,opr,83,N,N,N, ,,,
5,019-01279,Aera Energy LLC,A0610,Coalinga,150,01901279,nan,27,P,OG,30,19S,15E,MD,0,Any Area,36.242138307,-120.374780498,opr,83,N,N,N, ,1952-06-03,1952-06-08,1980-09-02
5,019-01280,Aera Energy LLC,A0610,Coalinga,150,01901280,nan,28,P,OG,30,19S,15E,MD,0,Any Area,36.246530184,-120.373738476,opr,83,N,N,N, ,,,
5,019-01281,Aera Energy LLC,A0610,Coalinga,150,01901281,nan,29,P,OG,30,19S,15E,MD,0,Any Area,36.247654156,-120.373817488,gps,83,N,N,N, ,1953-03-10,1953-03-31,1980-12-28
5,019-01282,Aera Energy LLC,A0610,Coalinga,150,01901282,nan,30,P,OG,30,19S,15E,MD,0,Any Area,36.244361253,-120.375136533,gps,83,N,N,N, ,,,
5,019-01283,Aera Energy LLC,A0610,Coalinga,150,01901283,nan,31,P,OG,30,19S,15E,MD,0,Any Area,36.239839378,-120.375960543,opr,83,N,N,N, ,,,
5,019-01284,Aera Energy LLC,A0610,Coalinga,150,01901284,nan,32,P,OG,30,19S,15E,MD,0,Any Area,36.240864351,-120.37594455,opr,83,N,N,N, ,,,
5,019-01285,Aera Energy LLC,A0610,Coalinga,150,01901285,nan,33,P,OG,30,19S,15E,MD,0,Any Area,36.239916387,-120.377155607,gps,83,N,N,N, ,1953-10-12,1953-10-20,1980-07-06
5,019-01286,Aera Energy LLC,A0610,Coalinga,150,01901286,nan,34,P,OG,30,19S,15E,MD,0,Any Area,36.248758128,-120.373837498,gps,83,N,N,N, ,1953-10-06,1953-10-11,1979-05-03
5,019-01287,Aera Energy LLC,A0610,Coalinga,150,01901287,nan,35,P,OG,30,19S,15E,MD,0,Any Area,36.238805441,-120.37984274,opr,83,N,N,N, ,1954-09-11,1954-09-30,1983-03-28
5,019-01288,Aera Energy LLC,A0610,Coalinga,150,01901288,nan,36,A,"OG, SC",30,19S,15E,MD,0,Any Area,36.241067333,-120.374634482,gps,83,N,N,N, ,1954-10-09,1954-10-18,
5,019-01289,Aera Energy LLC,A0610,Coalinga,150,01901289,nan,37,P,OG,30,19S,15E,MD,0,Any Area,36.239906399,-120.378424673,gps,83,N,N,N, ,,,
5,019-01290,Aera Energy LLC,A0610,Coalinga,150,01901290,nan,38,P,OG,30,19S,15E,MD,0,Any Area,36.246539196,-120.375061545,opr,83,N,N,N, ,,,
5,019-01291,Aera Energy LLC,A0610,Coalinga,150,01901291,nan,39,P,OG,30,19S,15E,MD,0,Any Area,36.2498611,-120.373865507,gps,83,N,N,N, ,1955-09-22,1955-09-26,1978-06-21
5,019-01292,Aera Energy LLC,A0610,Coalinga,150,01901292,nan,40,P,OG,30,19S,15E,MD,0,Any Area,36.247577169,-120.374983549,gps,83,N,N,N, ,1955-09-28,1955-10-01,1978-06-21
5,019-01293,Aera Energy LLC,A0610,Coalinga,150,01901293,nan,41,P,OG,30,19S,15E,MD,0,Any Area,36.238777429,-120.378485668,opr,83,N,N,N, ,1956-08-29,1956-09-03,1979-04-19
5,019-01294,Aera Energy LLC,A0610,Coalinga,150,01901294,nan,42,P,OG,30,19S,15E,MD,0,Any Area,36.245437225,-120.37510954,opr,83,N,N,N, ,,,
5,019-01295,Aera Energy LLC,A0610,Coalinga,150,01901295,nan,43,P,OG,30,19S,15E,MD,0,Any Area,36.239409374,-120.374453461,gps,83,N,N,N, ,,,
5,019-01296,Aera Energy LLC,A0610,Coalinga,150,01901296,nan,44,P,OG,30,19S,15E,MD,0,Any Area,36.242164336,-120.377836659,gps,83,N,N,N, ,,,
5,019-01297,Aera Energy LLC,A0610,Coalinga,150,01901297,nan,45,A,"OB, OG",30,19S,15E,MD,0,Any Area,36.245448238,-120.376465611,gps,83,N,N,N, ,,,
5,019-01298,Aera Energy LLC,A0610,Coalinga,150,01901298,nan,46,P,OG,30,19S,15E,MD,0,Any Area,36.238802409,-120.376484563,opr,83,N,N,N, ,,,
5,019-01299,Aera Energy LLC,A0610,Coalinga,150,01901299,nan,47,P,OG,30,19S,15E,MD,0,Any Area,36.24874514,-120.375111564,gps,83,N,N,N, ,,,
5,019-01300,Aera Energy LLC,A0610,Coalinga,150,01901300,nan,48,P,OG,30,19S,15E,MD,0,Any Area,36.242963276,-120.373777451,opr,83,N,N,N, ,,,
5,019-01301,Aera Energy LLC,A0610,Coalinga,150,01901301,nan,173X,P,OG,30,19S,15E,MD,0,Any Area,36.247593182,-120.376422625,gps,83,N,N,N, ,1962-11-09,1962-11-12,1971-11-28
5,019-01302,Aera Energy LLC,A0610,Coalinga,150,01901302,nan,174X,P,OG,30,19S,15E,MD,0,Any Area,36.24649821,-120.376434617,gps,83,N,N,N, ,,,
5,019-01303,Aera Energy LLC,A0610,Coalinga,150,01901303,nan,258,P,OG,30,19S,15E,MD,0,Any Area,36.242478338,-120.378899717,gps,83,N,N,N, ,,,
5,019-01304,Aera Energy LLC,A0610,Coalinga,150,01901304,nan,267,P,OG,30,19S,15E,MD,0,Any Area,36.241630347,-120.37755364,gps,83,N,N,N, ,,,
5,019-01305,Aera Energy LLC,A0610,Coalinga,150,01901305,nan,276,A,"OB, OG",30,19S,15E,MD,0,Any Area,36.244352267,-120.376565608,gps,83,N,N,N, ,1960-10-05,,
5,019-01306,Aera Energy LLC,A0610,Coalinga,150,01901306,nan,277,A,"OB, OG",30,19S,15E,MD,0,Any Area,36.243241296,-120.3765596,gps,83,N,N,N, ,,,
5,019-01307,Aera Energy LLC,A0610,Coalinga,150,01901307,nan,514L,P,OG,30,19S,15E,MD,0,Any Area,36.241814325,-120.375758547,opr,83,N,N,N, ,1964-04-06,,1993-08-09
5,019-01308,Aera Energy LLC,A0610,Coalinga,150,01901308,nan,515G,P,OG,30,19S,15E,MD,0,Any Area,36.24702618,-120.374630526,gps,83,N,N,N, ,1964-04-05,1964-04-06,2005-01-31
5,019-01309,Aera Energy LLC,A0610,Coalinga,150,01901309,nan,1-A,P,OG,30,19S,15E,MD,0,Any Area,36.238668468,-120.382213864,opr,83,N,N,N, ,,,
5,019-01310,Aera Energy LLC,A0610,Coalinga,150,01901310,nan,O-1-30,A,"OB, OG",30,19S,15E,MD,0,Any Area,36.249129135,-120.375600593,gps,83,N,N,N, ,,,
5,019-01311,Aera Energy LLC,A0610,Coalinga,150,01901311,nan,2-A,P,OG,30,19S,15E,MD,0,Any Area,36.23986144,-120.38253989,opr,83,N,N,N, ,,,
5,019-01312,Aera Energy LLC,A0610,Coalinga,150,01901312,nan,3-A,P,OG,30,19S,15E,MD,0,Any Area,36.239070465,-120.38303491,opr,83,N,N,N, ,,,
5,019-01313,Aera Energy LLC,A0610,Coalinga,150,01901313,nan,4-A,P,OG,30,19S,15E,MD,0,Any Area,36.240384426,-120.38248189,opr,83,N,N,N, ,,,
5,019-01314,Aera Energy LLC,A0610,Coalinga,150,01901314,Conlon,1,P,OG,30,19S,15E,MD,0,Any Area,36.238629491,-120.384586989,opr,83,N,Y,N, ,,,
5,019-01315,Aera Energy LLC,A0610,Coalinga,150,01901315,Conlon,3,P,OG,30,19S,15E,MD,0,Any Area,36.239239464,-120.383376929,opr,83,N,Y,N, ,,,
5,019-01316,Aera Energy LLC,A0610,Coalinga,150,01901316,Crown,1,P,OG,30,19S,15E,MD,0,Any Area,36.238366482,-120.382866896,gps,83,N,Y,N, ,1909-11-30,,1938-06-07
5,019-01317,Aera Energy LLC,A0610,Coalinga,150,01901317,nan,1,P,OG,32,19S,15E,MD,0,Any Area,36.236724339,-120.363561867,opr,83,N,N,N, ,,,
5,019-01318,Aera Energy LLC,A0610,Coalinga,150,01901318,nan,2,P,OG,32,19S,15E,MD,0,Any Area,36.2343154,-120.363552848,opr,83,N,N,N, ,,,
5,019-01319,Aera Energy LLC,A0610,Coalinga,150,01901319,nan,3,P,OG,32,19S,15E,MD,0,Any Area,36.232902437,-120.363561838,opr,83,N,N,N, ,,,
5,019-01320,Aera Energy LLC,A0610,Coalinga,150,01901320,nan,4,P,OG,32,19S,15E,MD,0,Any Area,36.238077305,-120.363652882,opr,83,N,N,N, ,,,
5,019-01321,Aera Energy LLC,A0610,Coalinga,150,01901321,nan,5,P,OG,32,19S,15E,MD,0,Any Area,36.235094434,-120.369094146,opr,83,N,N,N, ,,,
5,019-01322,Aera Energy LLC,A0610,Coalinga,150,01901322,nan,6,P,OG,32,19S,15E,MD,0,Any Area,36.235567369,-120.363574859,opr,83,N,N,N, ,,,
5,019-01323,Aera Energy LLC,A0610,Coalinga,150,01901323,nan,7,P,OG,32,19S,15E,MD,0,Any Area,36.237094258,-120.356072475,gps,83,N,N,N, ,1921-05-16,1942-09-18,2001-10-10
5,019-01324,Aera Energy LLC,A0610,Coalinga,150,01901324,nan,71,P,OG,32,19S,15E,MD,0,Any Area,36.237508267,-120.358183589,opr,83,N,N,N, ,,,
5,019-01325,Aera Energy LLC,A0610,Coalinga,150,01901325,nan,151,P,OG,32,19S,15E,MD,0,Any Area,36.237551313,-120.363032845,opr,83,N,N,N, ,,,
5,019-01326,Aera Energy LLC,A0610,Coalinga,150,01901326,nan,152,P,OG,32,19S,15E,MD,0,Any Area,36.235656361,-120.363033831,opr,83,N,N,N, ,,,
5,019-01327,Aera Energy LLC,A0610,Coalinga,150,01901327,nan,155,P,OG,32,19S,15E,MD,0,Any Area,36.2301905,-120.362903783,opr,83,N,N,N, ,,,
5,019-01328,Aera Energy LLC,A0610,Coalinga,150,01901328,nan,161,P,OG,32,19S,15E,MD,0,Any Area,36.237405297,-120.360961735,opr,83,N,N,N, ,,,
5,019-01329,Aera Energy LLC,A0610,Coalinga,150,01901329,nan,162,P,OG,32,19S,15E,MD,0,Any Area,36.235673341,-120.360999724,opr,83,N,N,N, ,,,
5,019-01330,Aera Energy LLC,A0610,Coalinga,150,01901330,nan,163,P,OG,32,19S,15E,MD,0,Any Area,36.233862386,-120.360831701,opr,83,N,N,N, ,,,
5,019-01331,Aera Energy LLC,A0610,Coalinga,150,01901331,nan,165,P,OG,32,19S,15E,MD,0,Any Area,36.229848496,-120.361609712,opr,83,N,N,N, ,,,
5,019-01332,Aera Energy LLC,A0610,Coalinga,150,01901332,nan,172,P,OG,32,19S,15E,MD,0,Any Area,36.235698315,-120.358388586,opr,83,N,N,N, ,1942-11-27,1942-12-05,1980-04-18
5,019-01333,Aera Energy LLC,A0610,Coalinga,150,01901333,nan,173,P,OG,32,19S,15E,MD,0,Any Area,36.233884362,-120.358390573,opr,83,N,N,N, ,,,
5,019-01334,Aera Energy LLC,A0610,Coalinga,150,01901334,nan,174,P,OG,32,19S,15E,MD,0,Any Area,36.232078407,-120.358310555,gps,83,N,N,N, ,1953-03-15,1953-03-23,2001-11-15
5,019-01335,Aera Energy LLC,A0610,Coalinga,150,01901335,nan,175,P,OG,32,19S,15E,MD,0,Any Area,36.230094479,-120.360494655,opr,83,N,N,N, ,,,
5,019-01336,Aera Energy LLC,A0610,Coalinga,150,01901336,nan,182,P,OG,32,19S,15E,MD,0,Any Area,36.235719294,-120.35618247,gps,83,N,N,N, ,1943-03-28,1943-04-14,2001-12-06
5,019-01337,Aera Energy LLC,A0610,Coalinga,150,01901337,nan,183,P,"OG, SC",32,19S,15E,MD,0,Any Area,36.233939339,-120.356167456,gps,83,N,N,N, ,1952-06-25,1952-07-11,2001-08-30
5,019-01338,Aera Energy LLC,A0610,Coalinga,150,01901338,nan,184,P,OG,32,19S,15E,MD,0,Any Area,36.231784393,-120.356149438,opr,83,N,N,N, ,,,
5,019-01339,Aera Energy LLC,A0610,Coalinga,150,01901339,Call,1,P,OG,32,19S,15E,MD,0,Any Area,36.237239416,-120.372964366,opr,83,N,N,N, ,,,
5,019-01340,Aera Energy LLC,A0610,Coalinga,150,01901340,Call,2,P,OG,32,19S,15E,MD,0,Any Area,36.236397434,-120.372576339,opr,83,N,N,N, ,,,
5,019-01341,Aera Energy LLC,A0610,Coalinga,150,01901341,Call,3,P,OG,32,19S,15E,MD,0,Any Area,36.23500147,-120.372585329,opr,83,N,N,N, ,1909-05-17,1909-11-10,
5,019-01342,Aera Energy LLC,A0610,Coalinga,150,01901342,Call,4,P,OG,32,19S,15E,MD,0,Any Area,36.23507645,-120.37068723,opr,83,N,N,N, ,1918-05-02,1918-10-15,1979-12-14
5,019-01343,Aera Energy LLC,A0610,Coalinga,150,01901343,Call,4-A,P,OG,32,19S,15E,MD,0,Any Area,36.235126452,-120.371095252,opr,83,N,N,N, ,1950-09-22,1950-10-07,1976-08-16
5,019-01344,Aera Energy LLC,A0610,Coalinga,150,01901344,Call,5,P,OG,32,19S,15E,MD,0,Any Area,36.23816423,-120.356057482,opr,83,N,N,N, ,1918-07-07,1920-04-04,1948-07-27
5,019-01345,Aera Energy LLC,A0610,Coalinga,150,01901345,Call,5-A,P,OG,32,19S,15E,MD,0,Any Area,36.235342429,-120.369260157,gps,83,N,N,N, ,1948-08-04,1948-08-23,2001-08-02
5,019-01346,Aera Energy LLC,A0610,Coalinga,150,01901346,Call,6,P,OG,32,19S,15E,MD,0,Any Area,36.237771367,-120.369277176,opr,83,N,N,N, ,,,
5,019-01347,Aera Energy LLC,A0610,Coalinga,150,01901347,Call,7,P,OG,32,19S,15E,MD,0,Any Area,36.236431401,-120.369253164,opr,83,N,N,N, ,,,
5,019-01348,Aera Energy LLC,A0610,Coalinga,150,01901348,Call,8,P,OG,32,19S,15E,MD,0,Any Area,36.237659385,-120.370868259,opr,83,N,N,N, ,1947-05-03,1947-05-13,1981-11-11
5,019-01349,Aera Energy LLC,A0610,Coalinga,150,01901349,Call,9,P,OG,32,19S,15E,MD,0,Any Area,36.237817393,-120.372160328,opr,83,N,N,N, ,1947-10-06,1947-10-22,1981-10-12
5,019-01350,Aera Energy LLC,A0610,Coalinga,150,01901350,Call,10,P,OG,32,19S,15E,MD,0,Any Area,36.236366417,-120.370744243,opr,83,N,N,N, ,1947-10-26,1947-11-08,1976-08-16
5,019-01351,Aera Energy LLC,A0610,Coalinga,150,01901351,Call,11,P,OG,32,19S,15E,MD,0,Any Area,36.236916419,-120.372449337,opr,83,N,N,N, ,1948-07-01,1948-07-12,1981-11-12
5,019-01352,Aera Energy LLC,A0610,Coalinga,150,01901352,Call,12,P,OG,32,19S,15E,MD,0,Any Area,36.235665452,-120.37249533,opr,83,N,N,N, ,,,
5,019-01353,Aera Energy LLC,A0610,Coalinga,150,01901353,Call,13,P,OG,32,19S,15E,MD,0,Any Area,36.23772039,-120.371514293,opr,83,N,N,N, ,1948-10-20,1948-10-31,1976-08-12
5,019-01354,Aera Energy LLC,A0610,Coalinga,150,01901354,Call,14,P,OG,32,19S,15E,MD,0,Any Area,36.237740398,-120.37239634,opr,83,N,N,N, ,1951-08-04,1951-08-15,1981-11-06
5,019-01355,Aera Energy LLC,A0610,Coalinga,150,01901355,Call,15,P,OG,32,19S,15E,MD,0,Any Area,36.237188412,-120.372420337,opr,83,N,N,N, ,1951-08-19,1951-09-03,1981-11-07
5,019-01356,Aera Energy LLC,A0610,Coalinga,150,01901356,Call,16,P,OG,32,19S,15E,MD,0,Any Area,36.235958443,-120.372365325,opr,83,N,N,N, ,1952-03-10,1952-03-17,1981-12-06
5,019-01357,Aera Energy LLC,A0610,Coalinga,150,01901357,Call,17,P,OG,32,19S,15E,MD,0,Any Area,36.235194463,-120.372351319,opr,83,N,N,N, ,1953-03-21,1953-03-26,
5,019-01358,Aera Energy LLC,A0610,Coalinga,150,01901358,Call,18,P,OG,32,19S,15E,MD,0,Any Area,36.236094431,-120.371451278,opr,83,N,N,N, ,1953-10-22,1953-10-29,1976-12-12
5,019-01359,Aera Energy LLC,A0610,Coalinga,150,01901359,nan,1,P,OG,34,19S,15E,MD,0,Any Area,36.238211966,-120.328602037,gps,83,N,N,N, ,1904-10-15,1905-05-15,2002-09-16
5,019-01360,Aera Energy LLC,A0610,Coalinga,150,01901360,nan,2,P,OG,34,19S,15E,MD,0,Any Area,36.238175961,-120.327931001,gps,83,N,N,N, ,1904-07-04,1904-12-01,1992-03-09
5,019-01361,Aera Energy LLC,A0610,Coalinga,150,01901361,nan,3,P,OG,34,19S,15E,MD,0,Any Area,36.238155984,-120.330351128,opr,83,N,N,N, ,,,
